f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,clase
-0.000002,0.000003,-0.000019,-0.000001,-0.000002,-0.000022,0.015384,0.015381,0.015400,0.019971,0.019972,0.019994,0.000764,0.000248,0.000483,0.000753,0.000227,0.000548,0.861250,0.861250,0.861250,0.860390,0.860390,0.860380,0.007929,0.033501,-0.132520,0.001223,-0.001757,-0.552370,0.001333,0.001323,0.001283,-0.002163,-0.002162,-0.002217,-0.652320,5.816500,5.339900,-0.627240,4.660300,5.383200,-1.497400,-1.497400,-1.497300,-1.494900,-1.494900,-1.494900,3.000000
-0.000018,-0.000003,0.000240,-0.000003,0.000002,-0.000419,0.008194,0.008197,0.007957,-0.021430,-0.021432,-0.021013,0.002353,0.001325,0.003775,0.002350,0.001224,0.004163,1.514100,1.514000,1.513400,1.512100,1.512100,1.511500,0.026651,-0.094986,0.650880,0.000035,0.081900,-0.684860,-0.009999,-0.010002,-0.010281,-0.009805,-0.009850,-0.010012,-0.689280,1.763300,6.621100,-0.701580,0.934500,5.363100,-1.497400,-1.497400,-1.497300,-1.502500,-1.502500,-1.502100,9.000000
0.000001,-0.000033,-0.000133,-0.000023,-0.000057,0.000224,0.024727,0.024760,0.024893,0.023121,0.023178,0.022954,0.002550,0.001436,0.003636,0.002546,0.001709,0.005005,1.823300,1.823300,1.822700,1.819200,1.819100,1.817800,0.003485,-0.056692,-0.500310,0.029725,-0.032861,0.569000,0.008960,0.008981,0.009094,-0.007507,-0.007457,-0.007288,-0.613700,1.258400,4.923900,-0.633650,2.740200,5.315000,-1.501600,-1.501600,-1.501600,-1.493400,-1.493400,-1.493400,5.000000
-0.000009,-0.000097,0.000176,0.000021,-0.000099,-0.000389,-0.060923,-0.060826,-0.061002,-0.181300,-0.181200,-0.180810,0.002662,0.001682,0.003743,0.002691,0.001542,0.005533,1.936500,1.936300,1.935700,1.930700,1.930600,1.929500,0.018117,-0.792230,0.026621,0.037365,-0.211840,-0.965000,-0.007337,-0.007187,-0.007174,-0.005108,-0.005031,-0.004891,-0.517990,3.740900,6.939800,-0.452430,0.992870,12.230000,-1.500900,-1.500900,-1.500900,-1.495900,-1.495900,-1.496100,11.000000
-0.000009,0.000033,-0.000156,0.000003,-0.000015,0.000825,-0.006958,-0.006991,-0.006835,-0.029883,-0.029868,-0.030693,0.003039,0.001785,0.003364,0.002982,0.001859,0.006764,2.361700,2.361600,2.361000,2.358700,2.358600,2.357300,0.016470,0.280180,-0.470720,-0.002160,0.000676,0.507010,-0.011802,-0.011865,-0.011632,0.010255,0.010234,0.009881,-0.513540,1.364100,3.703400,-0.527730,2.637100,5.894900,-1.502600,-1.502600,-1.502500,-1.490900,-1.490900,-1.490800,9.000000
-0.000007,-0.000032,-0.000128,-0.000005,-0.000062,-0.000009,0.006945,0.006977,0.007105,-0.042077,-0.042015,-0.042006,0.002274,0.001139,0.003987,0.002216,0.001325,0.003044,1.399300,1.399300,1.398400,1.402500,1.402400,1.401900,0.027762,-0.135660,-0.783550,0.011010,-0.260860,-1.775400,0.010980,0.011045,0.011211,-0.011207,-0.011128,-0.010896,-0.679080,0.227880,4.514400,-0.720280,0.796470,16.236000,-1.504600,-1.504500,-1.504600,-1.497100,-1.497200,-1.497300,9.000000
-0.000007,0.000000,-0.000012,0.000000,0.000003,0.000001,-0.027556,-0.027556,-0.027545,-0.015611,-0.015614,-0.015615,0.000770,0.000240,0.000879,0.000763,0.000249,0.000611,0.905220,0.905210,0.905220,0.906340,0.906340,0.906320,0.011551,-0.332360,-0.529590,-0.006673,0.358140,0.510130,-0.005410,-0.005391,-0.005274,-0.000485,-0.000485,-0.000549,-0.622000,4.216200,11.229000,-0.578510,4.609800,6.537300,-1.499000,-1.499000,-1.498900,-1.497800,-1.497800,-1.497800,10.000000
0.000015,0.000018,0.000086,-0.000012,-0.000034,-0.000493,0.011012,0.010993,0.010908,0.011332,0.011366,0.011858,0.002442,0.001638,0.004729,0.002497,0.001522,0.006361,1.716300,1.716200,1.715800,1.710300,1.710100,1.708800,-0.016602,0.140720,-0.285280,-0.024357,-0.419200,-0.709980,0.016016,0.015961,0.016013,0.009843,0.009905,0.009890,-0.692040,2.883900,10.055000,-0.651310,3.885100,5.717300,-1.498500,-1.498600,-1.498200,-1.501800,-1.502000,-1.502200,3.000000
0.000006,-0.000020,-0.000022,-0.000010,0.000004,0.000059,0.050304,0.050324,0.050346,0.109290,0.109290,0.109230,0.001167,0.000791,0.001204,0.001201,0.000513,0.001227,1.506300,1.506300,1.506100,1.505200,1.505200,1.505100,-0.005278,-0.659070,0.690420,0.000672,0.030450,0.976290,0.004844,0.004860,0.004892,0.008741,0.008754,0.008675,-0.719340,15.266000,7.950400,-0.732740,1.696800,6.577300,-1.500200,-1.500200,-1.500200,-1.497500,-1.497500,-1.497500,7.000000
-0.000004,-0.000008,-0.000034,0.000006,-0.000027,-0.000125,0.030328,0.030336,0.030370,0.002287,0.002314,0.002439,0.001248,0.000774,0.001328,0.001266,0.000796,0.001775,1.635100,1.635000,1.634900,1.634600,1.634600,1.634600,0.004891,-0.554630,-0.399970,0.001995,-0.845840,-1.888800,0.001434,0.001455,0.001488,-0.000226,-0.000196,0.000012,-0.769100,12.166000,6.381100,-0.789130,14.046000,15.988000,-1.500800,-1.500800,-1.500700,-1.497000,-1.496900,-1.496800,8.000000
0.000006,-0.000010,-0.000143,0.000014,0.000016,0.000307,0.008967,0.008978,0.009120,-0.024862,-0.024877,-0.025184,0.002584,0.001519,0.003818,0.002623,0.001368,0.004629,1.887100,1.887000,1.886100,1.880900,1.880800,1.879800,-0.001430,0.015671,-0.572610,-0.033223,-0.117830,0.176770,-0.010109,-0.010048,-0.009852,-0.003086,-0.003070,-0.003225,-0.645070,1.396800,5.725300,-0.619870,1.192000,4.208100,-1.497300,-1.497300,-1.497500,-1.502000,-1.502000,-1.501800,6.000000
-0.000004,-0.000095,0.000057,-0.000018,-0.000077,0.000043,0.012460,0.012555,0.012498,0.037858,0.037935,0.037892,0.002238,0.001335,0.002155,0.002299,0.001319,0.002610,1.392800,1.392700,1.392500,1.393200,1.393100,1.392600,0.026552,-0.324870,-0.344120,0.020716,-0.649840,0.798770,-0.004020,-0.003885,-0.003803,-0.000207,-0.000155,-0.000510,-0.667510,1.744800,3.773900,-0.666990,3.170100,6.693900,-1.506400,-1.506500,-1.506400,-1.499600,-1.499500,-1.499600,4.000000
0.000003,0.000001,-0.000003,0.000003,-0.000005,-0.000019,0.055617,0.055616,0.055619,0.110000,0.110010,0.110020,0.000758,0.000236,0.000496,0.000753,0.000238,0.000677,0.855220,0.855220,0.855180,0.857350,0.857340,0.857320,-0.003153,0.322000,0.067186,0.000737,-0.449960,0.059667,0.010777,0.010771,0.010764,0.000697,0.000715,0.000635,-0.624040,5.485000,3.250000,-0.612500,3.906300,8.254900,-1.494200,-1.494200,-1.494200,-1.495800,-1.495800,-1.495800,7.000000
0.000003,-0.000028,-0.000499,0.000000,0.000030,-0.000060,-0.005507,-0.005479,-0.004980,0.016853,0.016824,0.016883,0.002924,0.001684,0.005599,0.002732,0.001554,0.004046,2.104400,2.104300,2.103400,2.102000,2.102000,2.101400,-0.013550,-0.101550,-1.265300,-0.009790,0.251150,0.061052,-0.002519,-0.002510,-0.002493,0.018471,0.018437,0.018459,-0.568100,2.923700,7.450100,-0.539270,1.693700,6.193600,-1.504400,-1.504500,-1.504100,-1.491700,-1.491700,-1.491500,3.000000
-0.000003,-0.000002,0.000010,0.000003,-0.000028,0.000036,0.022128,0.022130,0.022121,-0.027659,-0.027630,-0.027667,0.001269,0.000672,0.001726,0.001236,0.000771,0.001266,1.583600,1.583600,1.583500,1.580800,1.580800,1.580700,-0.000180,-0.565110,-0.943100,-0.008772,-1.539700,-0.467390,0.003746,0.003757,0.003821,-0.000907,-0.000850,-0.000860,-0.803470,7.421200,10.156000,-0.744420,11.373000,7.213900,-1.498700,-1.498700,-1.498600,-1.498900,-1.498900,-1.498800,1.000000
-0.000011,-0.000039,0.000054,-0.000008,0.000044,-0.000572,0.028863,0.028902,0.028848,0.040145,0.040101,0.040673,0.003048,0.001747,0.006053,0.002986,0.001791,0.007058,2.361700,2.361700,2.360700,2.367500,2.367400,2.366400,0.012710,0.128710,-0.498670,0.028532,0.178270,-0.950480,0.004828,0.004837,0.004881,-0.015485,-0.015555,-0.015514,-0.489080,1.498300,9.532000,-0.521880,1.898000,7.883800,-1.501700,-1.501700,-1.501200,-1.493000,-1.493000,-1.492600,4.000000
-0.000003,-0.000041,-0.000407,-0.000006,-0.000000,-0.000227,0.017221,0.017262,0.017669,-0.036385,-0.036385,-0.036157,0.002678,0.001381,0.006332,0.002557,0.001442,0.004497,1.875200,1.875100,1.874500,1.875500,1.875400,1.875000,0.036923,0.127630,-0.775890,0.025938,-0.039893,-0.801420,0.004896,0.004937,0.004416,-0.017650,-0.017650,-0.017958,-0.584680,0.806120,7.524400,-0.620080,0.893750,6.110600,-1.503800,-1.503800,-1.503500,-1.490800,-1.490900,-1.490400,9.000000
-0.000018,0.000000,-0.000018,0.000005,-0.000084,-0.000276,-0.100690,-0.100690,-0.100670,-0.125730,-0.125650,-0.125370,0.002234,0.001463,0.005718,0.002192,0.001408,0.002896,1.382300,1.382200,1.381500,1.382200,1.382100,1.381600,0.024090,-0.015738,0.664020,0.011590,-0.388010,-0.135050,0.027506,0.027476,0.027504,-0.022448,-0.022325,-0.022282,-0.731790,4.630400,7.844400,-0.614080,1.466800,3.273500,-1.497800,-1.497900,-1.497300,-1.502300,-1.502400,-1.502000,11.000000
-0.000009,0.000023,-0.000039,-0.000003,0.000014,0.000012,-0.029835,-0.029858,-0.029819,-0.014074,-0.014088,-0.014100,0.001139,0.000746,0.000980,0.001084,0.000516,0.000854,1.109200,1.109200,1.109000,1.110900,1.110800,1.110800,0.006767,3.678200,-0.412310,0.005125,0.257830,0.363920,-0.005127,-0.005186,-0.005098,-0.000307,-0.000341,-0.000291,-0.729260,42.751000,4.845900,-0.636970,2.602000,5.155700,-1.498000,-1.498000,-1.498000,-1.499000,-1.499000,-1.499000,10.000000
-0.000011,0.000112,-0.000082,-0.000002,-0.000075,0.000047,-0.058447,-0.058558,-0.058477,-0.199360,-0.199290,-0.199330,0.002945,0.001889,0.004413,0.002923,0.001686,0.008537,2.296800,2.296600,2.295900,2.288700,2.288600,2.287500,0.005240,0.468630,-0.334200,0.022608,-0.002171,-0.067697,0.002930,0.002782,0.002789,-0.020536,-0.020537,-0.020143,-0.532040,1.701000,5.440400,-0.502290,0.455470,13.591000,-1.502700,-1.502800,-1.502800,-1.493600,-1.493600,-1.493100,11.000000
-0.000010,-0.000001,0.000015,-0.000004,0.000003,-0.000020,-0.100080,-0.100080,-0.100090,-0.211250,-0.211250,-0.211230,0.000773,0.000250,0.000618,0.000778,0.000362,0.000620,1.015900,1.015900,1.015800,1.016900,1.016900,1.016900,0.016777,0.137610,-0.069289,0.006965,1.777500,-0.036697,-0.021047,-0.021037,-0.021011,0.002702,0.002671,0.002727,-0.642670,6.779100,4.845700,-0.614230,52.369000,8.742000,-1.491800,-1.491800,-1.491800,-1.494800,-1.494800,-1.494800,11.000000
-0.000001,0.000019,0.000044,0.000004,-0.000026,0.000071,0.029431,0.029412,0.029368,0.004047,0.004073,0.004002,0.001196,0.000749,0.001402,0.001267,0.000847,0.002124,1.647800,1.647700,1.647500,1.649600,1.649500,1.649200,-0.000692,0.951620,0.195820,-0.005703,-0.815240,1.638200,0.000201,0.000166,0.000138,-0.000097,-0.000063,-0.000155,-0.748330,9.248300,7.790100,-0.789520,8.058200,12.354000,-1.500500,-1.500600,-1.500500,-1.498600,-1.498700,-1.498800,8.000000
0.000006,-0.000010,-0.000040,-0.000003,0.000033,0.000640,0.021535,0.021545,0.021585,-0.025517,-0.025550,-0.026190,0.002266,0.001202,0.002340,0.002217,0.001202,0.008605,1.332000,1.331900,1.331700,1.339300,1.339200,1.338000,-0.013962,-0.529960,-0.521240,-0.005656,0.059338,2.292900,-0.006522,-0.006475,-0.006758,0.006537,0.006474,0.006640,-0.674780,1.918300,3.885100,-0.671490,0.843390,19.034000,-1.505300,-1.505400,-1.505200,-1.495800,-1.495800,-1.495200,1.000000
0.000003,0.000005,-0.000276,-0.000001,-0.000011,-0.000035,0.052077,0.052072,0.052349,0.092797,0.092808,0.092843,0.002843,0.001811,0.003873,0.002840,0.001862,0.006478,2.196200,2.196100,2.195300,2.198100,2.198000,2.196500,-0.007889,-0.345130,-0.579140,-0.016377,-0.674170,0.217830,0.013567,0.013571,0.013706,0.003739,0.003760,0.004967,-0.483870,3.763600,4.019400,-0.569430,3.845800,3.372600,-1.506100,-1.506100,-1.505900,-1.496800,-1.496800,-1.497000,7.000000
-0.000004,-0.000004,-0.000033,0.000002,-0.000001,0.000009,-0.110620,-0.110610,-0.110580,-0.197970,-0.197970,-0.197980,0.000810,0.000833,0.000527,0.000817,0.000259,0.000601,1.827000,1.827000,1.827000,1.824700,1.824700,1.824700,0.000488,-0.142580,-0.977810,-0.007008,-0.130100,0.033427,-0.007445,-0.007437,-0.007410,0.002033,0.002037,0.002036,-0.504340,144.060000,15.597000,-0.478790,1.924800,11.990000,-1.495600,-1.495600,-1.495700,-1.497200,-1.497200,-1.497100,11.000000
-0.000002,0.000004,-0.000012,0.000003,0.000005,0.000002,0.051737,0.051733,0.051746,0.109830,0.109820,0.109820,0.000761,0.000218,0.000597,0.000757,0.000213,0.000575,0.877580,0.877570,0.877540,0.879390,0.879380,0.879360,0.002400,0.085296,-0.927180,-0.010046,0.171250,-0.135840,0.012744,0.012739,0.012783,-0.000767,-0.000770,-0.000791,-0.603760,2.536300,28.434000,-0.612740,2.701000,5.990800,-1.497100,-1.497100,-1.497100,-1.499200,-1.499200,-1.499200,7.000000
0.000005,0.000037,-0.000074,0.000012,0.000016,-0.000131,0.038458,0.038420,0.038495,0.076658,0.076641,0.076772,0.002126,0.001197,0.004072,0.002183,0.001246,0.003161,1.244000,1.244100,1.243800,1.238300,1.238300,1.237800,-0.005334,0.240200,-0.611360,-0.031148,-0.144810,-0.560830,-0.013795,-0.013815,-0.013609,0.016382,0.016446,0.016979,-0.694950,1.470700,11.330000,-0.704970,2.427200,4.709700,-1.497100,-1.497000,-1.497200,-1.505200,-1.505200,-1.505300,7.000000
-0.000017,-0.000067,-0.000088,-0.000010,-0.000027,0.000045,0.021523,0.021591,0.021678,0.016192,0.016219,0.016174,0.002576,0.001551,0.004047,0.002581,0.001472,0.003483,1.815800,1.815700,1.815000,1.820900,1.820800,1.820200,0.038529,-0.007899,0.102200,0.024641,-0.109380,-0.147930,0.008653,0.008712,0.008689,-0.004073,-0.004034,-0.003921,-0.583400,4.620700,4.457600,-0.621690,0.363800,3.227300,-1.505900,-1.505900,-1.506000,-1.497700,-1.497800,-1.497600,5.000000
-0.000013,0.000012,0.000116,-0.000004,0.000002,0.000031,0.022793,0.022782,0.022666,-0.023394,-0.023395,-0.023427,0.001229,0.000683,0.001999,0.001206,0.000593,0.001737,1.617400,1.617400,1.617000,1.617500,1.617400,1.617200,0.012823,0.145680,2.088700,-0.001815,-0.116560,-0.511650,0.002527,0.002507,0.002253,-0.000390,-0.000403,-0.000448,-0.784970,3.370400,13.621000,-0.741630,1.522000,20.076000,-1.499800,-1.499800,-1.499800,-1.499200,-1.499200,-1.499400,6.000000
-0.000007,-0.000189,-0.001566,-0.000015,-0.000102,-0.000253,0.027139,0.027328,0.028894,0.043963,0.044065,0.044318,0.003031,0.002092,0.011241,0.002986,0.001893,0.004633,2.355900,2.355800,2.354600,2.358400,2.358300,2.357500,0.009584,-1.081000,-2.046600,0.028188,-0.222890,-0.299490,0.003070,0.003229,0.002738,-0.016349,-0.016294,-0.016063,-0.487700,5.846200,10.294000,-0.517380,1.981300,4.704100,-1.502500,-1.502400,-1.502500,-1.492400,-1.492400,-1.492500,4.000000
-0.000006,-0.000013,-0.000219,0.000011,0.000096,-0.000233,0.008381,0.008393,0.008613,-0.028983,-0.029079,-0.028846,0.002599,0.001434,0.003092,0.002574,0.001718,0.005914,1.876700,1.876700,1.876300,1.873600,1.873400,1.872400,-0.024753,-0.131060,-0.976060,-0.014973,0.330050,-0.524750,-0.011064,-0.011014,-0.011064,-0.010828,-0.010899,-0.010966,-0.630270,0.693110,5.012400,-0.613870,1.595200,8.239100,-1.498200,-1.498200,-1.498200,-1.502100,-1.502100,-1.501700,6.000000
-0.000002,-0.000018,-0.000040,0.000006,0.000012,0.000049,0.027337,0.027355,0.027395,0.003460,0.003448,0.003399,0.001254,0.000608,0.001837,0.001313,0.000890,0.001759,1.658300,1.658300,1.658200,1.657000,1.656900,1.656700,0.007737,-0.268580,-0.137240,-0.011778,-0.365440,-0.199000,0.005286,0.005301,0.005395,-0.000634,-0.000661,-0.000584,-0.781570,2.910300,8.215800,-0.827980,30.986000,4.034700,-1.500900,-1.500900,-1.500800,-1.497200,-1.497200,-1.497100,8.000000
-0.000015,-0.000060,-0.000092,-0.000024,-0.000020,-0.000128,0.023688,0.023748,0.023840,0.025646,0.025665,0.025794,0.002919,0.001702,0.004661,0.002910,0.001862,0.003275,2.264300,2.264200,2.263600,2.247200,2.247100,2.246500,0.003371,-0.121770,-0.712750,0.035451,-0.020666,0.119070,0.017115,0.017161,0.017053,-0.000709,-0.000712,-0.000804,-0.522610,1.944100,9.255100,-0.551490,2.330300,3.370300,-1.497300,-1.497300,-1.496700,-1.498900,-1.498900,-1.498900,5.000000
-0.000005,0.000003,0.000015,-0.000005,0.000005,-0.000010,-0.021893,-0.021896,-0.021911,-0.022903,-0.022909,-0.022899,0.000780,0.000244,0.000552,0.000777,0.000285,0.000603,1.075400,1.075400,1.075400,1.074900,1.074900,1.074800,0.001860,0.108760,0.127490,0.010664,1.199400,0.483980,-0.001327,-0.001325,-0.001317,0.001091,0.001073,0.001084,-0.600760,1.443800,12.321000,-0.602910,17.460000,11.793000,-1.495600,-1.495600,-1.495600,-1.497400,-1.497400,-1.497400,2.000000
-0.000006,-0.000061,-0.000168,-0.000000,-0.000079,-0.000107,0.022110,0.022171,0.022339,0.017250,0.017329,0.017436,0.002371,0.001273,0.003296,0.002323,0.001368,0.002040,1.499700,1.499600,1.498900,1.497500,1.497400,1.497000,0.013385,-0.158720,-0.454670,0.009739,-0.176820,-0.062186,-0.005522,-0.005445,-0.005076,0.014448,0.014523,0.014664,-0.700550,0.664990,3.446200,-0.686940,2.392600,1.618100,-1.502400,-1.502500,-1.502500,-1.494200,-1.494200,-1.494100,8.000000
-0.000009,-0.000031,-0.000241,0.000031,0.000038,-0.000191,0.011593,0.011624,0.011865,-0.029441,-0.029479,-0.029288,0.002589,0.001531,0.003752,0.002552,0.001626,0.003039,1.880900,1.880900,1.880400,1.877900,1.877900,1.877300,-0.000298,0.066227,-1.104800,-0.024447,0.214730,0.030287,-0.013205,-0.013180,-0.013032,-0.006527,-0.006569,-0.006431,-0.654830,2.579600,6.903800,-0.618870,2.320300,3.723300,-1.496400,-1.496300,-1.496400,-1.503300,-1.503300,-1.503400,6.000000
0.000004,-0.000010,0.000003,0.000004,0.000002,0.000008,0.010443,0.010453,0.010450,0.023763,0.023761,0.023753,0.000768,0.000256,0.000574,0.000761,0.000216,0.000564,0.898940,0.898950,0.898930,0.901350,0.901350,0.901350,-0.006115,-1.195500,0.143770,-0.010080,0.038310,0.487390,0.018636,0.018662,0.018637,-0.019232,-0.019236,-0.019198,-0.650450,7.631800,6.052200,-0.608420,2.908000,9.054200,-1.504200,-1.504100,-1.504200,-1.501500,-1.501500,-1.501500,5.000000
-0.000000,0.000035,0.000238,0.000002,-0.000001,0.000314,-0.030372,-0.030407,-0.030645,-0.013982,-0.013982,-0.014295,0.002280,0.001117,0.002200,0.002274,0.001241,0.002993,1.432900,1.432900,1.432400,1.428600,1.428600,1.428300,-0.021824,0.016376,0.203560,-0.001680,0.095498,0.229530,0.013170,0.013122,0.012918,0.000932,0.000924,0.000900,-0.714240,-0.320510,4.299800,-0.659570,1.676500,2.768300,-1.497400,-1.497500,-1.497400,-1.502300,-1.502300,-1.501900,10.000000
-0.000003,-0.000036,-0.000234,-0.000008,-0.000017,-0.000016,0.024262,0.024297,0.024531,0.016773,0.016789,0.016805,0.002345,0.001280,0.002789,0.002356,0.001255,0.002972,1.508100,1.508000,1.507700,1.506100,1.506000,1.505600,0.016428,-0.131460,-1.107900,-0.001262,-0.044468,-0.134850,-0.012600,-0.012531,-0.012470,0.000336,0.000312,0.000221,-0.691900,0.556530,18.541000,-0.704120,0.541640,2.439900,-1.494800,-1.494800,-1.494700,-1.503900,-1.504000,-1.504100,8.000000
0.000017,0.000031,0.000002,-0.000000,0.000001,0.000053,0.015081,0.015050,0.015047,-0.008993,-0.008993,-0.009046,0.002906,0.001912,0.004788,0.002928,0.001703,0.006416,2.241500,2.241400,2.240400,2.241400,2.241300,2.240100,-0.019150,-0.163520,-0.141840,-0.017715,0.086263,-0.006057,0.001043,0.001009,0.000937,0.008041,0.008083,0.008266,-0.554950,1.879900,3.391700,-0.509350,0.492750,5.781800,-1.505500,-1.505500,-1.505500,-1.501100,-1.501100,-1.501000,6.000000
0.000001,0.000076,0.000428,-0.000005,0.000033,0.000216,0.006513,0.006437,0.006009,-0.029229,-0.029262,-0.029478,0.002287,0.001382,0.003845,0.002305,0.001321,0.002885,1.412600,1.412600,1.412000,1.420800,1.420700,1.420400,-0.022754,0.839080,0.247630,-0.002399,0.151700,0.415560,-0.006186,-0.006285,-0.005628,0.001569,0.001571,0.001465,-0.692780,4.421600,3.184100,-0.693500,1.862300,6.339200,-1.507400,-1.507500,-1.507600,-1.498200,-1.498300,-1.497800,6.000000
-0.000001,-0.000003,0.000001,0.000001,-0.000000,0.000012,0.029126,0.029129,0.029127,-0.002959,-0.002959,-0.002971,0.000765,0.000226,0.000463,0.000772,0.000236,0.000483,1.028500,1.028500,1.028400,1.030400,1.030400,1.030400,-0.001757,-0.394320,-0.498820,-0.007803,-0.047480,0.340200,0.004573,0.004562,0.004547,-0.001193,-0.001212,-0.001182,-0.610340,3.847200,9.890800,-0.564610,2.504400,5.392900,-1.498500,-1.498500,-1.498500,-1.497600,-1.497600,-1.497600,8.000000
-0.000006,0.000025,0.000027,-0.000006,0.000000,0.000054,0.023694,0.023668,0.023642,0.059180,0.059180,0.059126,0.001383,0.001120,0.002477,0.001386,0.000870,0.003094,2.081400,2.081400,2.081100,2.077900,2.077900,2.077700,0.006917,-0.744810,1.012400,0.008284,0.505300,-0.723670,0.005738,0.005739,0.005636,0.001272,0.001261,0.001206,-0.809000,31.279000,8.377500,-0.813220,15.997000,25.373000,-1.500300,-1.500300,-1.500300,-1.500000,-1.500000,-1.499800,4.000000
-0.000015,0.000005,-0.000064,-0.000001,-0.000007,-0.000101,-0.036051,-0.036056,-0.035992,-0.021439,-0.021433,-0.021331,0.001355,0.000776,0.002068,0.001419,0.001083,0.003142,2.077000,2.077000,2.076700,2.075300,2.075200,2.074900,0.013117,-0.101180,-0.277070,0.005287,-0.074533,-1.550800,-0.003723,-0.003716,-0.003695,-0.002138,-0.002142,-0.002029,-0.809330,4.985500,5.521600,-0.828800,24.167000,24.303000,-1.501500,-1.501500,-1.501600,-1.497000,-1.497000,-1.497000,10.000000
-0.000005,-0.000016,-0.000209,-0.000009,-0.000064,-0.000129,0.029076,0.029092,0.029302,0.012068,0.012132,0.012261,0.002941,0.001560,0.004892,0.002916,0.001920,0.006133,2.253400,2.253400,2.253200,2.252300,2.252100,2.251200,0.021861,0.037667,-2.951700,0.024996,-0.750590,-0.258230,0.010681,0.010678,0.011042,-0.010318,-0.010253,-0.010054,-0.472020,0.971900,26.159000,-0.554780,3.767300,7.278600,-1.504400,-1.504300,-1.504000,-1.490400,-1.490500,-1.490100,5.000000
0.000001,0.000004,0.000103,-0.000007,-0.000013,-0.000102,-0.001479,-0.001482,-0.001585,-0.034715,-0.034701,-0.034600,0.002278,0.001108,0.004038,0.002200,0.001296,0.004172,1.394400,1.394300,1.393300,1.393000,1.393000,1.392200,0.010826,0.004593,0.031817,-0.002616,-0.421420,-0.524560,-0.004515,-0.004533,-0.004625,0.005029,0.005050,0.004689,-0.714050,-0.535120,1.778800,-0.705000,2.494400,6.153100,-1.500100,-1.500100,-1.499900,-1.494400,-1.494400,-1.494100,9.000000
0.000003,-0.000017,0.000149,0.000007,-0.000025,0.000530,0.005045,0.005062,0.004913,-0.023259,-0.023233,-0.023763,0.002589,0.001492,0.004258,0.002633,0.001435,0.008423,1.886500,1.886400,1.885600,1.882200,1.882200,1.880400,0.000331,-0.031948,0.314930,-0.039518,-0.153890,-0.123470,-0.011803,-0.011735,-0.011892,0.000126,0.000162,-0.000078,-0.633320,0.873370,3.953800,-0.633890,2.500200,5.693000,-1.498900,-1.498900,-1.499000,-1.500300,-1.500200,-1.499400,6.000000
-0.000015,-0.000044,0.000120,0.000004,-0.000080,-0.000063,0.011903,0.011947,0.011827,0.057725,0.057805,0.057869,0.002599,0.001499,0.006366,0.002635,0.001633,0.002913,1.880600,1.880600,1.879100,1.885100,1.884900,1.884400,0.009525,-0.302410,1.001300,0.000605,-1.430500,-0.056806,-0.002697,-0.002653,-0.002612,0.007404,0.007509,0.007376,-0.648240,2.529700,6.705300,-0.646990,9.372300,0.861810,-1.505500,-1.505500,-1.504800,-1.498700,-1.498800,-1.498600,4.000000
-0.000005,0.000025,-0.000030,0.000006,-0.000015,0.000040,0.017050,0.017025,0.017055,0.023839,0.023853,0.023814,0.002276,0.001299,0.002905,0.002159,0.001179,0.002271,1.335000,1.334900,1.334400,1.339800,1.339800,1.339200,0.016807,0.218930,-0.297710,-0.002587,-0.001880,0.237200,-0.004333,-0.004446,-0.004533,0.019785,0.019788,0.019496,-0.695180,2.178600,4.275100,-0.705250,-0.485660,5.028800,-1.500500,-1.500600,-1.500400,-1.492500,-1.492500,-1.492500,5.000000
-0.000014,0.000038,0.000172,0.000005,-0.000114,0.000177,0.040825,0.040787,0.040615,0.108710,0.108820,0.108640,0.002470,0.001435,0.003512,0.002540,0.001672,0.004444,1.708400,1.708300,1.707400,1.713700,1.713500,1.712500,-0.004761,0.019899,0.429350,-0.002124,-2.556900,0.378310,0.008207,0.008154,0.008094,0.001868,0.002076,0.001779,-0.614920,0.815410,4.430300,-0.659420,17.442000,6.053400,-1.504400,-1.504400,-1.504700,-1.496400,-1.496500,-1.496400,7.000000
-0.000000,0.000001,-0.000008,0.000003,-0.000001,-0.000008,0.006170,0.006170,0.006177,-0.012212,-0.012210,-0.012203,0.000800,0.000318,0.000650,0.000809,0.000268,0.000563,1.489100,1.489100,1.489100,1.484500,1.484500,1.484500,-0.007589,-0.955230,0.346410,-0.001387,-0.254120,0.519630,0.006902,0.006895,0.006889,-0.006686,-0.006691,-0.006703,-0.563170,44.504000,12.183000,-0.542130,4.634800,13.891000,-1.499500,-1.499500,-1.499500,-1.495800,-1.495800,-1.495800,9.000000
-0.000006,0.000066,-0.000155,-0.000003,0.000161,0.000134,-0.026516,-0.026582,-0.026427,-0.011806,-0.011967,-0.012102,0.002219,0.001257,0.001999,0.002204,0.001382,0.003728,1.335300,1.335300,1.334700,1.340000,1.339900,1.339100,-0.000083,0.295360,-1.052000,-0.001850,0.912310,0.490060,-0.009612,-0.009704,-0.009583,0.008235,0.007984,0.007321,-0.674670,0.072516,5.774400,-0.684760,2.816100,4.091500,-1.503000,-1.503000,-1.503300,-1.495300,-1.495500,-1.495700,10.000000
