f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,clase
0.000010,-0.000035,0.000103,-0.000011,0.000018,-0.000319,-0.021379,-0.021344,-0.021447,-0.015956,-0.015975,-0.015656,0.002178,0.001316,0.003364,0.002251,0.001326,0.004387,1.341700,1.341700,1.340900,1.347000,1.346900,1.345900,-0.004278,-0.652610,1.826300,-0.008509,0.127010,-0.410790,0.002484,0.002576,0.002618,-0.007498,-0.007503,-0.007202,-0.714410,2.811200,12.926000,-0.680400,1.911500,2.997100,-1.507000,-1.507000,-1.507000,-1.495100,-1.495200,-1.494500,10.000000
0.000002,0.000035,0.000019,-0.000002,-0.000046,-0.000095,-0.029552,-0.029587,-0.029607,-0.044606,-0.044559,-0.044464,0.001460,0.000911,0.001648,0.001429,0.000884,0.002623,2.127100,2.127100,2.126900,2.122300,2.122200,2.121800,-0.006568,1.260200,-0.442100,0.004829,-1.211100,-1.015700,-0.001076,-0.001106,-0.001099,-0.002269,-0.002208,-0.002043,-0.889640,12.153000,8.186100,-0.865610,9.489700,7.378400,-1.499100,-1.499100,-1.499000,-1.499800,-1.499900,-1.499800,2.000000
0.000005,-0.000030,0.000005,0.000000,-0.000001,0.000034,-0.034780,-0.034750,-0.034756,-0.020465,-0.020465,-0.020499,0.001433,0.000912,0.001858,0.001378,0.000778,0.002162,2.073100,2.073100,2.072800,2.068400,2.068300,2.068000,-0.001414,-0.807280,0.191730,-0.023680,-0.149950,0.295070,-0.004488,-0.004432,-0.004314,-0.001754,-0.001745,-0.001774,-0.844090,10.871000,4.069500,-0.743510,3.821800,5.836000,-1.498200,-1.498200,-1.498200,-1.501200,-1.501300,-1.501200,10.000000
0.000004,0.000073,0.000059,0.000011,-0.000002,-0.000065,-0.015627,-0.015700,-0.015758,-0.024604,-0.024602,-0.024538,0.002942,0.001884,0.004746,0.002891,0.001553,0.008311,2.283100,2.283100,2.282500,2.277700,2.277600,2.276800,0.003372,0.670280,-0.392130,-0.006856,0.079049,-0.170710,0.010463,0.010414,0.010780,-0.010018,-0.010010,-0.010240,-0.534500,6.865300,6.718900,-0.513700,0.590280,9.560600,-1.503500,-1.503500,-1.503600,-1.491500,-1.491500,-1.490600,10.000000
-0.000001,-0.000016,-0.000048,0.000007,-0.000019,0.000145,0.031667,0.031684,0.031731,0.028165,0.028183,0.028038,0.001155,0.000471,0.001107,0.001144,0.000782,0.001368,1.246700,1.246600,1.246500,1.242700,1.242700,1.242500,0.008809,-0.086614,-0.738400,-0.002186,-0.535030,2.388900,0.003472,0.003491,0.003466,0.003976,0.004001,0.003798,-0.739020,0.772850,8.679200,-0.678300,47.237000,14.781000,-1.497700,-1.497700,-1.497800,-1.497200,-1.497200,-1.497400,8.000000
0.000001,0.000003,0.000012,0.000001,0.000003,-0.000006,0.021571,0.021568,0.021556,0.013896,0.013893,0.013899,0.000805,0.000255,0.000539,0.000812,0.000305,0.000552,1.762100,1.762100,1.762100,1.762700,1.762700,1.762700,0.005093,0.130290,0.252750,0.002036,-0.373810,-0.543530,0.002852,0.002852,0.002828,-0.002592,-0.002594,-0.002586,-0.475300,1.430100,5.835800,-0.484200,9.797600,5.254900,-1.496900,-1.496900,-1.496900,-1.498900,-1.498900,-1.498900,5.000000
-0.000001,-0.000027,0.000126,0.000012,-0.000032,0.000169,0.012870,0.012897,0.012771,-0.020126,-0.020094,-0.020263,0.001493,0.000978,0.002706,0.001473,0.001310,0.002519,2.218800,2.218800,2.218600,2.217400,2.217500,2.217300,0.002429,-0.084687,0.798530,0.004572,-1.397900,-0.326250,-0.001071,-0.001049,-0.001154,-0.000431,-0.000404,-0.000484,-0.871930,16.342000,11.284000,-0.731680,38.357000,5.867800,-1.498700,-1.498800,-1.498600,-1.500700,-1.500600,-1.500500,9.000000
-0.000010,-0.000015,-0.000022,-0.000010,-0.000002,0.000033,-0.024926,-0.024911,-0.024890,-0.029884,-0.029882,-0.029915,0.001098,0.000629,0.000856,0.001138,0.000590,0.000985,1.183600,1.183500,1.183400,1.186400,1.186400,1.186300,0.008516,0.103620,0.086255,0.010101,-0.549860,0.561430,0.000791,0.000829,0.000883,-0.002004,-0.001983,-0.001988,-0.650650,12.624000,4.123200,-0.717470,5.715000,9.541600,-1.498400,-1.498400,-1.498400,-1.496400,-1.496500,-1.496500,2.000000
0.000000,0.000018,0.000320,0.000006,0.000034,0.000557,0.044957,0.044939,0.044619,0.100560,0.100530,0.099971,0.002492,0.001522,0.004988,0.002501,0.001450,0.004788,1.709300,1.709200,1.708100,1.714200,1.714100,1.712900,-0.002881,0.127610,1.187100,-0.001966,0.254330,0.528850,0.007732,0.007686,0.007542,0.000194,0.000110,0.000088,-0.613210,1.058400,7.437900,-0.668240,1.963000,4.821700,-1.503600,-1.503700,-1.503100,-1.495200,-1.495200,-1.495200,7.000000
-0.000002,0.000008,0.000044,-0.000007,0.000004,-0.000067,0.026483,0.026475,0.026431,-0.036188,-0.036192,-0.036125,0.001118,0.000522,0.001065,0.001136,0.000597,0.002024,1.176500,1.176500,1.176400,1.179000,1.178900,1.178800,-0.005401,-0.154620,0.074756,-0.001580,0.738180,-0.473560,0.005388,0.005385,0.005332,-0.003577,-0.003607,-0.003425,-0.702010,3.114000,7.634900,-0.703920,8.261800,32.114000,-1.499500,-1.499600,-1.499600,-1.497700,-1.497800,-1.497800,1.000000
0.000001,-0.000000,-0.000000,0.000002,0.000003,-0.000002,0.011553,0.011553,0.011553,-0.019182,-0.019185,-0.019183,0.000795,0.000272,0.000538,0.000803,0.000279,0.000485,1.479300,1.479300,1.479300,1.478500,1.478500,1.478500,0.002462,0.181990,0.373610,-0.012551,0.262270,-0.488900,0.002234,0.002231,0.002223,-0.003184,-0.003188,-0.003178,-0.537250,10.519000,10.021000,-0.495950,5.503700,7.809600,-1.496500,-1.496500,-1.496400,-1.497400,-1.497400,-1.497400,9.000000
0.000002,0.000060,0.000165,0.000008,0.000074,0.000159,-0.000817,-0.000877,-0.001042,0.008443,0.008369,0.008210,0.002237,0.001198,0.003888,0.002158,0.001246,0.003261,1.286600,1.286500,1.286100,1.290000,1.290000,1.289500,-0.021678,0.158350,0.566360,-0.024542,0.491730,0.760040,-0.007197,-0.007248,-0.006998,0.012888,0.012741,0.012906,-0.682900,0.638840,4.524100,-0.704000,2.391300,5.167000,-1.500500,-1.500500,-1.500200,-1.491800,-1.491800,-1.491700,3.000000
0.000000,0.000006,0.000004,0.000001,0.000001,0.000032,0.030723,0.030717,0.030714,0.000155,0.000154,0.000122,0.000767,0.000261,0.000658,0.000777,0.000243,0.000553,1.035800,1.035800,1.035800,1.038700,1.038700,1.038700,0.002698,0.498950,0.541630,-0.000485,-0.183760,1.866700,0.006538,0.006511,0.006475,-0.002733,-0.002728,-0.002719,-0.622250,8.266300,16.090000,-0.589750,5.901200,14.942000,-1.498000,-1.498000,-1.498000,-1.496400,-1.496400,-1.496400,8.000000
-0.000004,-0.000003,-0.000009,-0.000004,-0.000000,-0.000013,-0.032553,-0.032550,-0.032541,-0.017006,-0.017006,-0.016993,0.000802,0.000272,0.000534,0.000797,0.000271,0.000622,1.739500,1.739500,1.739500,1.738400,1.738400,1.738400,0.011448,-0.660610,0.058933,0.008760,0.718030,-0.890260,-0.004019,-0.004011,-0.004018,0.001095,0.001089,0.001087,-0.519460,11.634000,7.476100,-0.491190,10.011000,13.176000,-1.498200,-1.498100,-1.498100,-1.499700,-1.499700,-1.499700,10.000000
-0.000003,0.000025,0.000048,0.000008,-0.000122,0.000127,0.005767,0.005742,0.005694,-0.022687,-0.022565,-0.022691,0.002600,0.001395,0.002923,0.002655,0.001872,0.005809,1.883800,1.883800,1.883300,1.878000,1.877900,1.876800,-0.011124,-0.000330,-0.220620,-0.007126,-1.153100,0.210150,-0.007376,-0.007381,-0.007393,-0.001257,-0.001095,-0.001018,-0.646400,0.312440,5.509200,-0.617590,4.985600,5.759300,-1.499000,-1.498900,-1.498900,-1.501100,-1.501300,-1.500900,6.000000
-0.000004,0.000044,-0.000276,0.000001,0.000038,-0.000152,0.017064,0.017020,0.017296,-0.014963,-0.015001,-0.014849,0.002268,0.001318,0.004572,0.002228,0.001310,0.004253,1.350900,1.350700,1.350100,1.350600,1.350500,1.349800,-0.016048,-0.096657,-0.617710,-0.018948,0.288780,-0.290720,-0.004556,-0.004597,-0.004376,0.011003,0.010991,0.011015,-0.722610,2.725200,13.443000,-0.706150,2.571900,3.586500,-1.502300,-1.502400,-1.502000,-1.492900,-1.493000,-1.492500,6.000000
-0.000003,-0.000005,0.000066,0.000004,0.000008,-0.000056,0.027577,0.027582,0.027516,0.020447,0.020439,0.020495,0.001411,0.000944,0.001951,0.001454,0.000754,0.002034,2.139800,2.139800,2.139400,2.139300,2.139300,2.139100,0.005120,-0.489530,0.225900,0.004876,-0.119980,0.091831,0.002555,0.002556,0.002534,0.000297,0.000293,0.000406,-0.816690,33.902000,3.600900,-0.844010,3.906200,7.703700,-1.501600,-1.501600,-1.501500,-1.497600,-1.497600,-1.497500,8.000000
0.000003,0.000024,0.000010,0.000010,0.000001,-0.000342,0.004482,0.004458,0.004449,0.003123,0.003122,0.003464,0.002445,0.001363,0.003041,0.002542,0.001342,0.004828,1.712500,1.712400,1.712000,1.711600,1.711500,1.710600,-0.000679,0.169250,-0.324220,-0.031134,-0.221240,-1.050400,-0.003565,-0.003588,-0.003481,-0.002123,-0.002081,-0.001894,-0.674180,0.411700,4.381700,-0.662040,1.076700,8.649300,-1.504100,-1.504100,-1.504000,-1.500000,-1.500000,-1.499700,3.000000
0.000010,0.000054,0.000308,0.000003,-0.000016,-0.000075,0.031417,0.031363,0.031055,0.035953,0.035969,0.036044,0.002596,0.001477,0.004930,0.002664,0.001544,0.006523,1.863200,1.863100,1.862000,1.858500,1.858400,1.857500,-0.007207,0.153420,0.704900,0.018082,-0.542660,-0.434160,0.012308,0.012225,0.012167,0.004479,0.004497,0.004136,-0.628020,0.638940,5.778000,-0.617340,3.783700,5.057600,-1.496700,-1.496800,-1.496900,-1.501500,-1.501600,-1.501300,8.000000
-0.000005,-0.000026,0.000076,0.000007,-0.000069,-0.000067,0.020336,0.020362,0.020286,0.029114,0.029183,0.029250,0.002258,0.001316,0.003602,0.002160,0.001275,0.002133,1.339500,1.339400,1.339000,1.343700,1.343600,1.343100,0.023648,-0.118760,0.527820,-0.012249,-0.311860,-0.294100,-0.007336,-0.007292,-0.007314,0.018050,0.018133,0.018496,-0.689810,1.779000,6.902300,-0.710720,0.958980,2.274800,-1.500400,-1.500400,-1.499700,-1.492400,-1.492600,-1.492700,5.000000
-0.000006,-0.000004,0.000023,-0.000005,-0.000026,-0.000024,0.002893,0.002898,0.002875,-0.045873,-0.045847,-0.045824,0.001297,0.000674,0.001778,0.001260,0.000803,0.001288,1.686400,1.686300,1.686000,1.686800,1.686700,1.686600,0.009236,-0.164730,-0.387580,0.008991,-0.481020,-0.409680,0.001504,0.001503,0.001515,-0.001463,-0.001434,-0.001409,-0.824620,3.656800,6.323000,-0.775720,9.952700,3.992200,-1.498700,-1.498700,-1.498800,-1.501300,-1.501300,-1.501300,9.000000
-0.000003,0.000114,-0.000045,-0.000001,0.000007,0.000210,0.004925,0.004811,0.004856,0.002977,0.002970,0.002760,0.001387,0.001186,0.001780,0.001404,0.000984,0.002905,1.991400,1.991200,1.990900,1.989100,1.989100,1.988700,-0.001747,4.942300,-0.314470,-0.015635,-1.382600,1.398400,-0.000649,-0.000803,-0.000804,-0.000401,-0.000388,-0.000519,-0.833800,40.011000,7.436300,-0.773500,23.568000,19.471000,-1.500000,-1.500200,-1.500200,-1.499100,-1.499100,-1.499100,3.000000
0.000004,0.000065,0.000170,-0.000008,0.000062,-0.000049,0.046364,0.046298,0.046128,0.110990,0.110930,0.110980,0.001397,0.001041,0.003247,0.001375,0.001105,0.001922,1.993200,1.993100,1.992600,1.988500,1.988400,1.988200,-0.001810,1.101400,1.012700,-0.012028,2.720200,-0.164780,0.004400,0.004355,0.004324,0.003224,0.003122,0.003191,-0.857030,11.458000,8.338300,-0.817200,26.155000,6.911500,-1.498400,-1.498400,-1.498300,-1.500000,-1.500000,-1.499900,7.000000
0.000001,-0.000018,-0.000005,0.000001,0.000003,-0.000042,0.015255,0.015273,0.015278,-0.040132,-0.040135,-0.040093,0.001457,0.000905,0.002226,0.001401,0.000834,0.002056,2.146800,2.146700,2.146500,2.141100,2.141100,2.140900,-0.001483,-0.987960,0.047232,0.003323,-0.551740,-0.672220,-0.001403,-0.001369,-0.001327,-0.003377,-0.003366,-0.003318,-0.866960,14.846000,9.481100,-0.814100,11.716000,6.151100,-1.497900,-1.497900,-1.497800,-1.501300,-1.501300,-1.501200,6.000000
0.000005,0.000040,0.000080,-0.000008,-0.000039,-0.000287,-0.022505,-0.022545,-0.022625,-0.023793,-0.023754,-0.023467,0.002185,0.001167,0.003648,0.002174,0.001385,0.003418,1.292300,1.292200,1.291200,1.292800,1.292700,1.292100,-0.020091,0.055518,-0.159670,0.002855,-1.464500,-1.331200,0.008699,0.008676,0.008769,-0.016559,-0.016455,-0.016637,-0.736840,0.471960,2.628400,-0.742080,10.849000,6.237300,-1.500600,-1.500800,-1.500600,-1.497300,-1.497400,-1.496500,2.000000
-0.000003,-0.000034,-0.000015,-0.000000,0.000002,0.000008,0.021519,0.021554,0.021568,-0.031108,-0.031109,-0.031117,0.000813,0.000591,0.000651,0.000802,0.000277,0.000513,1.771800,1.771900,1.771800,1.770000,1.770000,1.770000,0.005550,-5.199900,-0.590960,-0.004916,0.514260,0.441320,-0.003207,-0.003159,-0.003159,-0.002162,-0.002161,-0.002172,-0.487940,101.060000,7.893700,-0.498780,8.192400,6.123500,-1.498400,-1.498400,-1.498400,-1.498700,-1.498700,-1.498700,6.000000
-0.000007,-0.000130,0.000419,-0.000001,-0.000021,-0.000063,0.026386,0.026516,0.026096,0.038144,0.038165,0.038228,0.003053,0.002648,0.006620,0.002991,0.002048,0.003583,2.347400,2.347200,2.346600,2.355900,2.355700,2.355000,0.030333,-1.111200,0.565510,0.022692,-0.391950,-0.391790,0.005526,0.005520,0.005865,-0.015527,-0.015520,-0.015507,-0.476350,14.240000,6.428800,-0.526890,3.567600,2.907500,-1.504400,-1.504200,-1.504200,-1.494000,-1.494200,-1.494500,4.000000
-0.000020,-0.000021,-0.000162,-0.000001,0.000007,-0.000021,-0.025946,-0.025926,-0.025764,-0.025589,-0.025596,-0.025575,0.002289,0.001183,0.002741,0.002311,0.001130,0.002416,1.440100,1.440000,1.439400,1.442700,1.442600,1.442300,0.010450,0.004339,-0.644900,-0.002313,-0.119720,-0.666380,0.001069,0.001114,0.001023,-0.013856,-0.013860,-0.013689,-0.733940,0.578380,3.862300,-0.684680,0.042367,5.603100,-1.508500,-1.508600,-1.508500,-1.497700,-1.497700,-1.497200,10.000000
-0.000004,-0.000011,0.000321,-0.000009,-0.000011,-0.000137,0.027223,0.027234,0.026913,0.009109,0.009120,0.009258,0.002905,0.001584,0.004487,0.002940,0.001969,0.005370,2.252700,2.252600,2.252100,2.255500,2.255500,2.254800,0.021744,0.053946,0.321730,0.021928,0.418230,-0.060160,0.007648,0.007638,0.007866,-0.006390,-0.006388,-0.006485,-0.502770,0.439370,3.392100,-0.552180,5.997100,4.620900,-1.505600,-1.505600,-1.505700,-1.497800,-1.497700,-1.497500,5.000000
-0.000008,-0.000013,-0.000248,-0.000016,-0.000025,-0.000035,0.022599,0.022612,0.022860,0.037797,0.037822,0.037857,0.002611,0.001498,0.004756,0.002661,0.001370,0.004428,1.867200,1.867100,1.866300,1.872400,1.872300,1.871600,0.013784,-0.029467,-0.500020,0.012002,-0.253350,-0.227050,-0.007606,-0.007602,-0.007431,0.006378,0.006381,0.006543,-0.575330,0.723530,5.645200,-0.634230,2.166200,5.127100,-1.505400,-1.505400,-1.504900,-1.497500,-1.497500,-1.497200,8.000000
-0.000003,0.000025,0.000242,-0.000005,0.000020,0.000094,0.013681,0.013656,0.013414,-0.037501,-0.037521,-0.037615,0.001451,0.000974,0.002386,0.001419,0.000986,0.001540,2.141100,2.141000,2.140500,2.135500,2.135400,2.135200,0.001756,0.316100,1.074400,0.004885,2.353400,0.107140,0.001308,0.001273,0.001278,-0.001690,-0.001737,-0.001762,-0.875560,16.027000,8.327900,-0.857240,28.301000,7.108800,-1.499300,-1.499400,-1.499300,-1.499400,-1.499400,-1.499400,6.000000
-0.000005,0.000027,-0.000012,0.000012,0.000062,0.000265,-0.039254,-0.039281,-0.039270,-0.030910,-0.030971,-0.031236,0.002251,0.001110,0.002267,0.002225,0.001168,0.003292,1.384000,1.384000,1.383700,1.382200,1.382200,1.381700,-0.002662,0.084955,0.080576,-0.019441,0.176530,0.513820,-0.008636,-0.008673,-0.008679,-0.008970,-0.009067,-0.009221,-0.718650,0.478510,5.178700,-0.714880,0.272610,4.561200,-1.498300,-1.498300,-1.498000,-1.503600,-1.503600,-1.503400,2.000000
-0.000001,-0.000019,0.000090,-0.000011,0.000011,0.000011,0.017410,0.017428,0.017339,-0.025533,-0.025544,-0.025555,0.001120,0.000696,0.003621,0.001073,0.000446,0.001048,1.145200,1.145200,1.144900,1.147600,1.147500,1.147400,-0.003748,-1.627200,2.141400,0.011129,0.216140,0.030263,0.002557,0.002626,0.002430,-0.002265,-0.002292,-0.002295,-0.705160,20.833000,31.162000,-0.608210,0.164580,3.680000,-1.498600,-1.498600,-1.498900,-1.499300,-1.499300,-1.499400,6.000000
-0.000004,0.000011,-0.000137,0.000000,0.000027,-0.000086,-0.027531,-0.027543,-0.027406,-0.015374,-0.015401,-0.015315,0.001216,0.000699,0.001562,0.001252,0.000842,0.001798,1.573700,1.573600,1.573400,1.573000,1.573000,1.572700,0.007325,-0.477040,-1.662600,-0.002028,0.462530,-1.085300,-0.001641,-0.001649,-0.001775,0.000572,0.000535,0.000489,-0.745180,17.723000,13.546000,-0.802910,24.188000,9.176600,-1.499900,-1.499900,-1.499800,-1.497700,-1.497700,-1.497700,10.000000
0.000004,0.000017,-0.000045,-0.000007,0.000012,0.000067,0.026047,0.026030,0.026075,-0.033983,-0.033996,-0.034063,0.002505,0.001417,0.003706,0.002586,0.001551,0.005253,1.780800,1.780700,1.779900,1.773800,1.773700,1.773200,-0.027186,0.125700,-0.022655,-0.018475,-0.066209,0.369040,0.011559,0.011551,0.011417,0.010259,0.010265,0.010126,-0.656990,0.818510,3.897500,-0.626170,3.259400,6.639500,-1.502900,-1.502900,-1.502800,-1.498200,-1.498300,-1.498000,1.000000
0.000008,0.000005,0.000025,0.000011,0.000063,0.000044,0.025244,0.025239,0.025215,0.088317,0.088254,0.088210,0.002224,0.001204,0.002510,0.002145,0.001363,0.002498,1.321600,1.321600,1.321200,1.313500,1.313400,1.312900,-0.015729,-0.023784,0.098232,-0.007015,0.116120,1.172200,-0.018401,-0.018381,-0.018349,0.022621,0.022495,0.022170,-0.705570,0.290490,3.476900,-0.639900,1.154800,7.726400,-1.497800,-1.497900,-1.497900,-1.502200,-1.502300,-1.502500,7.000000
-0.000005,0.000038,-0.000088,0.000014,0.000010,0.000143,-0.038365,-0.038403,-0.038315,-0.031080,-0.031090,-0.031233,0.002197,0.001233,0.003665,0.002253,0.001154,0.005754,1.377900,1.377900,1.377000,1.375700,1.375600,1.375000,-0.008293,-0.092441,0.448460,-0.025444,-0.001529,-0.391960,-0.010331,-0.010341,-0.010659,-0.016703,-0.016728,-0.016002,-0.698170,-0.136120,6.938300,-0.723090,-0.226120,5.077600,-1.496900,-1.496900,-1.497000,-1.503500,-1.503500,-1.502500,2.000000
-0.000013,-0.000007,-0.000710,-0.000008,0.000019,0.000370,0.027822,0.027829,0.028539,0.017498,0.017479,0.017109,0.002579,0.001499,0.008089,0.002612,0.001522,0.005907,1.870400,1.870300,1.869700,1.860600,1.860600,1.859400,0.021010,0.041643,-0.433320,0.011451,0.137330,0.945530,-0.015510,-0.015519,-0.016878,-0.005428,-0.005470,-0.005548,-0.630250,0.747480,3.545100,-0.623030,1.366300,3.406300,-1.497100,-1.497100,-1.497700,-1.502200,-1.502200,-1.502500,8.000000
-0.000005,-0.000005,0.000022,-0.000003,-0.000005,0.000065,0.020533,0.020538,0.020516,-0.035516,-0.035512,-0.035577,0.000814,0.000294,0.000681,0.000803,0.000270,0.000787,1.787200,1.787100,1.787100,1.784400,1.784400,1.784200,0.005435,-0.959010,0.765540,0.006243,-0.095835,3.707800,-0.004938,-0.004923,-0.004940,0.001187,0.001189,0.001083,-0.483130,12.772000,14.642000,-0.459500,3.818900,28.233000,-1.496500,-1.496500,-1.496500,-1.497300,-1.497300,-1.497300,6.000000
-0.000002,0.000012,0.000211,-0.000004,0.000013,0.000062,0.020825,0.020812,0.020602,-0.043136,-0.043149,-0.043212,0.001327,0.000900,0.002776,0.001371,0.000756,0.001675,2.003100,2.003100,2.002900,2.001200,2.001200,2.001000,0.001350,0.581740,3.410800,0.004381,0.273360,-0.536710,0.003957,0.003954,0.003647,-0.001647,-0.001649,-0.001644,-0.800570,20.225000,30.247000,-0.829210,6.809500,13.095000,-1.499800,-1.499800,-1.499800,-1.497500,-1.497500,-1.497400,1.000000
-0.000002,-0.000007,0.000044,0.000005,-0.000000,-0.000054,0.018682,0.018688,0.018645,0.027244,0.027244,0.027297,0.001129,0.000652,0.000880,0.001135,0.000566,0.001019,1.190600,1.190600,1.190400,1.189900,1.189800,1.189700,0.012991,-0.385100,1.402500,0.007390,-0.311110,-0.178820,0.003290,0.003291,0.003197,-0.000010,-0.000002,0.000036,-0.725700,14.427000,8.511300,-0.702390,4.990200,4.298900,-1.497800,-1.497800,-1.497900,-1.498000,-1.498100,-1.498100,5.000000
-0.000014,0.000009,-0.000338,-0.000002,0.000024,0.000029,0.021616,0.021606,0.021944,0.036852,0.036828,0.036799,0.002640,0.001493,0.005284,0.002681,0.001514,0.005594,1.866900,1.866900,1.865600,1.875000,1.874900,1.874300,0.015508,0.061049,-1.077600,0.019615,0.190750,-0.244550,-0.006683,-0.006713,-0.006353,0.004668,0.004603,0.004779,-0.622160,1.741500,4.929300,-0.640910,1.679800,5.688900,-1.506600,-1.506600,-1.506600,-1.499300,-1.499300,-1.499000,8.000000
0.000004,0.000007,0.000054,-0.000006,0.000029,0.000009,-0.029396,-0.029403,-0.029457,-0.014214,-0.014243,-0.014252,0.002274,0.001262,0.002945,0.002274,0.001264,0.004141,1.436200,1.436100,1.435900,1.431500,1.431400,1.430500,-0.014884,-0.114100,0.067197,-0.008114,0.130500,1.608500,0.015527,0.015523,0.015353,-0.001605,-0.001631,-0.001995,-0.702060,0.664440,4.885200,-0.738960,0.760570,10.960000,-1.498600,-1.498600,-1.498400,-1.505600,-1.505600,-1.505400,10.000000
-0.000002,0.000054,-0.000054,0.000013,0.000032,-0.000191,-0.035463,-0.035517,-0.035462,-0.034303,-0.034335,-0.034144,0.002192,0.001326,0.005994,0.002292,0.001380,0.003208,1.379300,1.379300,1.378100,1.383400,1.383300,1.382500,-0.012248,0.174660,-0.024553,-0.022839,0.245900,-0.333610,0.004087,0.004010,0.004561,-0.014348,-0.014351,-0.014167,-0.722700,1.163600,4.099100,-0.678590,3.281000,3.629800,-1.507900,-1.507900,-1.507300,-1.498200,-1.498300,-1.498300,2.000000
-0.000001,-0.000016,0.000011,-0.000002,0.000002,-0.000070,0.002631,0.002647,0.002636,-0.042006,-0.042007,-0.041937,0.001252,0.000639,0.001463,0.001307,0.000884,0.001978,1.690100,1.690100,1.690100,1.688700,1.688700,1.688600,0.006112,-0.351890,0.918330,0.003595,1.934100,-0.465620,-0.001224,-0.001197,-0.001308,-0.001865,-0.001861,-0.001805,-0.792130,5.013100,10.787000,-0.798880,30.144000,8.981800,-1.501000,-1.501100,-1.500800,-1.496400,-1.496400,-1.496200,9.000000
0.000010,-0.000111,0.000007,-0.000007,-0.000004,-0.000033,0.016151,0.016261,0.016255,0.034893,0.034896,0.034929,0.002293,0.001512,0.003064,0.002275,0.001209,0.002829,1.389200,1.389100,1.388400,1.396100,1.396100,1.395600,0.034123,-0.512630,0.245980,0.020886,0.163210,-0.338470,0.000841,0.001021,0.001169,-0.002674,-0.002678,-0.002440,-0.608900,5.400200,2.579800,-0.694050,0.377450,3.978100,-1.506200,-1.506300,-1.506300,-1.494700,-1.494700,-1.494500,4.000000
0.000019,-0.000220,0.000601,0.000004,-0.000021,0.000155,-0.024740,-0.024520,-0.025121,-0.037912,-0.037892,-0.038047,0.002927,0.002689,0.009100,0.002988,0.001777,0.004679,2.295700,2.295300,2.293500,2.291700,2.291500,2.290600,0.000291,-3.449600,0.926160,-0.019474,-0.011538,0.562070,-0.006256,-0.005938,-0.005571,-0.008732,-0.008718,-0.008897,-0.553620,21.428000,8.120800,-0.535120,1.117300,5.426900,-1.503900,-1.504200,-1.503900,-1.498600,-1.498600,-1.498600,2.000000
-0.000002,-0.000005,0.000099,0.000002,-0.000006,-0.000026,0.038785,0.038790,0.038691,0.022633,0.022639,0.022665,0.001133,0.000540,0.001325,0.001118,0.000521,0.000839,1.246500,1.246500,1.246300,1.241300,1.241300,1.241200,0.012767,0.127070,2.508500,0.001117,0.067606,-0.035140,0.004675,0.004688,0.004566,0.003178,0.003198,0.003278,-0.689300,4.286200,17.623000,-0.656960,1.339500,2.417900,-1.500600,-1.500600,-1.500700,-1.498700,-1.498700,-1.498700,8.000000
0.000002,-0.000009,-0.000021,0.000002,-0.000003,0.000044,0.021087,0.021096,0.021117,0.040865,0.040869,0.040825,0.000811,0.000508,0.000613,0.000820,0.000308,0.000978,1.792800,1.792800,1.792800,1.789600,1.789600,1.789600,-0.006721,-3.458800,-0.080932,-0.009133,-0.032538,0.939940,0.005400,0.005416,0.005439,-0.000607,-0.000593,-0.000633,-0.496570,100.130000,9.269700,-0.460730,13.387000,13.708000,-1.497900,-1.497900,-1.497900,-1.498600,-1.498600,-1.498600,4.000000
-0.000020,-0.000027,0.000383,0.000012,-0.000036,0.000101,-0.043874,-0.043847,-0.044230,-0.190400,-0.190360,-0.190460,0.002642,0.001464,0.004483,0.002727,0.001551,0.004567,1.924400,1.924300,1.923800,1.926100,1.925900,1.925000,0.016198,-0.027764,0.615630,0.046354,-0.231080,0.569740,0.010225,0.010265,0.010111,-0.020336,-0.020277,-0.020311,-0.599360,0.713530,12.229000,-0.534130,2.219600,3.367300,-1.506500,-1.506600,-1.506400,-1.497000,-1.497000,-1.496400,11.000000
0.000003,-0.000002,0.000011,-0.000001,-0.000009,-0.000006,0.054367,0.054369,0.054358,0.107990,0.108000,0.108010,0.000784,0.000291,0.000610,0.000783,0.000291,0.000505,1.276000,1.276000,1.276000,1.276500,1.276500,1.276500,0.000620,-0.028113,0.291480,0.000281,-2.730800,0.063242,0.007968,0.007976,0.007969,0.000590,0.000609,0.000565,-0.571630,7.121600,14.404000,-0.562030,34.342000,5.349400,-1.495700,-1.495700,-1.495700,-1.496700,-1.496700,-1.496700,7.000000
-0.000016,0.000035,-0.001116,0.000008,0.000034,0.000022,-0.023938,-0.023972,-0.022856,-0.041096,-0.041130,-0.041152,0.002596,0.001573,0.011483,0.002543,0.001468,0.004565,1.847900,1.847800,1.845600,1.843900,1.843800,1.843100,0.010294,0.118890,-1.449000,-0.028511,0.118110,0.363290,-0.016696,-0.016736,-0.016284,-0.010861,-0.010850,-0.011169,-0.645650,3.163200,10.376000,-0.625060,1.290600,7.078700,-1.499300,-1.499300,-1.498400,-1.499700,-1.499600,-1.499300,2.000000
